0|1|1||2|4|5||||"47852534"|"82092453"
0|1|1||2|4|5||||"47852535"|"82092454"
0|2|3||2|4|5||||"47852536"|"82092455"
0|1|1||2|4|5||||"47852396"|"82092434"
0|1|1||2|4|5||||"47852397"|"82092435"
0|2|3||2|4|5||||"47852398"|"82092436"
0|1|1||2|4|5||||"47852595"|"82092461"
0|1|1||2|4|5||||"47852596"|"82092462"
0|2|3||2|4|5||||"47852597"|"82092463"
